Radius,Pressure,Temperature,Luminosity,Mass,Density,Energy Generation Rate,Transport Parameter,Cycle
10.733920000000005,2.3627218408705847e-05,0.04284873796088773,45.7,5.0,3.959365225809756e-12,0.0,0.0,N
10.839040000000004,1.3741255030517869e-05,0.037718381404268,45.7,5.0,2.6159193827340847e-12,0.0,0.0,N
10.944160000000004,7.4773250932377095e-06,0.03268658025642016,45.7,5.0,1.6425847272567868e-12,0.0,0.0,N
11.049280000000003,3.7288794089008655e-06,0.027750521625127467,45.7,5.0,9.64846423240587e-13,0.0,0.0,N
11.154400000000003,1.650368946743122e-06,0.022907498653901036,45.7,5.0,5.173141731998556e-13,0.0,0.0,N
11.259520000000002,6.143281599600466e-07,0.018154905572178814,45.7,5.0,2.4297267351727335e-13,0.0,0.0,N
11.364640000000001,1.73883597025342e-07,0.013490233020231591,45.7,5.0,9.25529290916653e-14,0.0,0.0,N
11.46976,2.984533875570214e-08,0.008911063631150967,45.7,5.0,2.4049052552470095e-14,0.0,0.0,N
11.57488,1.5088977905856721e-09,0.00441506785357729,45.7,5.0,2.4539937014221636e-15,0.0,0.0,N
11.68,0.0,0.0,45.7,5.0,0.0,0.0,0.0,N
